CaseID,weight1,weight2,tm_start,tm_finish,duration,XTESS089,XPPRACEM,XPARTY7,XIDEO,XREL1,XREL2,Block_Order_First,Block_Order_Second,Image_Shown,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,PPAGE,ppagecat,ppagect4,PPEDUC,PPEDUCAT,PPETHM,PPGENDER,PPHHHEAD,PPHHSIZE,PPHOUSE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,ppreg9,PPRENT,PPSTATEN,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PPWORK,PPNET
1920,.32,.54,11/3/2011,11/3/2011,3,3,1,6,4,3,4,2,1,3,5,5,10,10,1,4,10,10,4,5,47,4,3,9,2,4,1,1,6,1,12,1,1,4,9,1,93,1,0,1,1,3,2,1
1921,.2,1.05,11/3/2011,11/3/2011,2,17,4,6,4,6,4,1,2,17,8,5,8,8,8,6,6,7,4,4,34,2,2,10,3,3,2,1,4,3,12,1,1,3,7,2,74,0,0,2,0,2,1,1
1922,.07,.36,11/3/2011,11/3/2011,3,3,4,5,3,7,3,2,1,3,2,2,8,4,2,6,8,6,2,2,33,2,2,12,4,3,1,1,4,3,13,1,1,2,3,2,31,0,1,1,0,2,1,1
1923,.07,.14,11/3/2011,11/3/2011,7,8,2,7,4,1,1,1,2,8,2,10,10,10,2,10,10,10,4,4,64,5,4,10,3,2,1,1,2,2,14,1,1,2,3,1,34,0,0,0,0,2,5,1
1924,3.12,1.22,11/3/2011,11/3/2011,2,4,1,2,5,2,4,2,1,4,1,3,5,2,1,3,7,4,2,1,64,5,4,9,2,1,1,1,1,1,10,5,0,4,9,1,92,0,0,0,0,1,1,0
1925,.11,.22,11/3/2011,11/3/2011,1,4,2,3,4,1,4,2,1,4,0,2,10,2,0,3,10,2,1,1,22,1,1,9,2,2,1,1,3,2,7,1,1,3,5,2,57,0,1,0,0,2,1,1
1926,.11,.18,11/3/2011,11/3/2011,2,5,1,7,4,3,3,1,2,5,2,8,8,4,3,8,8,5,2,1,71,6,4,10,3,4,1,1,2,1,17,1,1,4,8,1,85,0,0,0,0,2,1,1
1927,2.37,.93,11/3/2011,11/3/2011,4,13,1,7,2,2,6,2,1,13,5,5,8,6,5,6,8,5,4,3,78,7,4,9,2,1,2,1,1,4,6,2,1,3,5,1,59,0,0,0,0,1,5,0
1928,.08,.13,11/3/2011,11/3/2011,15,14,2,3,2,1,5,2,1,14,2,2,5,3,3,1,6,2,4,4,22,1,1,10,3,4,2,0,3,3,6,5,1,1,2,2,22,0,0,0,1,2,1,1
1929,1.09,5.68,11/3/2011,11/3/2011,1,13,4,4,5,3,4,1,2,13,4,4,5,4,7,7,7,7,1,1,58,5,3,4,1,3,2,1,3,1,12,1,1,3,5,1,54,0,0,0,0,3,1,1
1930,.25,.43,11/3/2011,11/3/2011,1,5,1,1,6,3,5,2,1,5,6,7,7,5,4,6,8,4,3,3,49,4,3,11,3,4,1,1,4,1,18,1,1,4,8,1,86,0,1,0,0,3,1,1
1931,.87,.34,11/3/2011,11/3/2011,0,12,1,2,4,13, ,1,2,12,10,10,10,10,-1,-1,-1,-1,-1,-1,39,3,2,1,1,1,1,0,1,5,1,6,1,2,3,2,31,0,0,0,0,1,1,0
1933,.33,1.74,11/3/2011,11/3/2011,1,13,4,3,5,1,2,2,1,13,3,6,9,6,3,5,8,6,3,1,41,3,2,12,4,3,2,1,4,1,13,1,1,3,7,1,74,0,0,1,1,2,2,1
1934,1.35,.53,11/3/2011,11/3/2011,2,5,1,1,6,3,2,2,1,5,1,1,2,1,2,3,3,3,3,1,84,7,4,9,2,1,1,0,3,2,13,1,1,1,2,1,23,0,0,0,0,3,5,0
1935,2.48,4.21,11/3/2011,11/14/2011,15951,22,6,6,4,4,4,2,1,22,3,2,4,1,2,2,2,0,4,4,18,1,1,7,1,4,2,0,4,3,5,6,1,2,4,2,43,0,0,0,3,1,6,0
1936,1.4,.55,11/3/2011,11/3/2011,1,13,1,2,4,11,4,1,2,13,2,3,6,5,2,4,8,5,3,2,22,1,1,12,4,1,2,0,5,1,15,5,1,4,8,1,84,0,0,0,0,5,1,1
1937,1.59,2.7,11/3/2011,11/3/2011,2,20,1,5,5,11,2,1,2,20,4,4,4,4,4,4,4,4,3,3,39,3,2,3,1,4,2,1,4,1,10,1,1,3,7,1,74,0,0,2,0,2,7,0
1938,2.94,1.15,11/3/2011,11/3/2011,2,16,1,7,2,3,2,2,1,16,1,1,4,2,2,1,6,2,2,2,77,7,4,12,4,1,2,1,2,1,14,1,1,4,9,1,93,0,0,0,0,2,5,1
1939,.1,.17,11/3/2011,11/3/2011,6,24,7,7,4,3,3,2,1,24,4,5,8,8,3,4,8,6,2,1,46,4,3,9,2,4,2,1,2,3,4,5,1,4,8,2,84,0,0,0,1,1,6,1
1940,.12,.25,11/3/2011,11/3/2011,2,16,2,5,1,13, ,2,1,16,4,4,8,4,5,6,10,4,3,1,33,2,2,13,4,2,2,0,3,1,16,5,1,1,2,1,21,0,0,0,0,3,4,1
1941,.68,1.16,11/3/2011,11/3/2011,1,20,1,7,3,13, ,2,1,20,2,5,5,4,2,4,5,4,1,1,40,3,2,10,3,4,2,1,3,2,16,1,1,4,9,1,93,0,1,0,0,2,1,1
1942,2.72,4.61,11/3/2011,11/3/2011,1,23,3,7,4,3,2,2,1,23,0,2,2,3,0,2,-1,4,2,3,23,1,1,10,3,4,2,0,5,2,2,5,1,3,7,2,74,0,0,0,0,5,1,0
1943,.65,1.35,11/3/2011,11/3/2011,3,21,2,6,4,2,3,1,2,21,3,2,4,4,3,3,3,3,3,3,68,6,4,10,3,2,2,1,1,1,4,2,1,1,2,2,23,0,0,0,0,1,1,0
1944,.34,.58,11/3/2011,11/3/2011,8,20,1,6,2,3,2,1,2,20,5,5,-1,5,5,5,-1,5,2,2,18,1,1,2,1,4,2,1,1,1,1,3,1,3,7,1,72,0,0,0,0,1,2,0
1945,.21,.43,11/3/2011,11/3/2011,1,15,2,5,6,13, ,1,2,15,1,4,1,1,4,4,4,4,3,3,18,1,1,9,2,2,2,0,2,2,7,5,1,1,2,1,23,0,0,0,0,2,4,0
1946,2.29,.9,11/3/2011,11/3/2011,4,7,1,4,4,11,1,2,1,7,0,5,10,2,5,5,10,8,3,3,72,6,4,5,1,1,1,1,2,1,5,1,0,3,6,2,62,0,0,0,0,2,5,0
1947,.27,.45,11/3/2011,11/3/2011,0,12,7,7,2,3,3,1,2,12,8,8,7,8,8,7,6,7,4,4,56,5,3,8,1,4,1,1,2,1,15,1,1,2,3,1,32,0,0,0,0,2,1,1
1948,.42,.87,11/3/2011,11/3/2011,2,21,2,4,4,9,1,2,1,21,7,6,6,5,5,5,1,6,4,3,54,4,3,11,3,2,2,1,3,2,7,2,1,1,2,1,23,0,0,0,2,1,1,0
1949,.64,1.09,11/3/2011,11/3/2011,4,5,7,6,4,13, ,1,2,5,0,6,6,4,5,5,5,5,5,4,27,2,1,8,1,4,1,1,3,1,9,1,1,4,8,1,86,0,0,1,0,2,1,1
1950,3.83,1.5,11/3/2011,11/3/2011,1,6,1,1,7,1,1,1,2,6,6,6,10,10,6,6,6,6,3,3,34,2,2,13,4,1,1,1,3,1,12,1,1,3,6,1,63,0,0,0,0,3,1,1
1951,.45,2.37,11/3/2011,11/3/2011,1,2,4,1,6,2,3,2,1,2,2,2,6,2,2,2,4,2,4,4,22,1,1,10,3,3,1,1,3,1,14,5,1,4,9,1,93,0,0,0,0,3,1,1
1952,2.91,4.94,11/3/2011,11/3/2011,3,12,2,5,6,3,6,2,1,12,4,6,10,10,5,10,10,10,3,3,43,3,2,5,1,4,1,0,10,3,6,5,1,2,3,2,33,0,3,1,0,6,4,0
1953,.1,.53,11/3/2011,11/3/2011,0,12,4,3,4,3,4,1,2,12,3,3,3,3,3,3,3,3,4,3,38,3,2,13,4,3,1,1,2,3,19,1,1,4,9,2,93,0,0,0,0,2,1,1
1954,.48,.99,11/3/2011,11/3/2011,1,12,2,6,5,1,4,1,2,12,5,4,9,8,5,4,9,7,2,3,32,2,2,8,1,2,1,1,4,2,8,6,1,3,7,1,72,1,1,0,0,2,6,1
1955,.03,.15,11/3/2011,11/3/2011,3,17,4,5,4,3,2,2,1,17,4,5,10,6,4,5,10,6,4,3,40,3,2,12,4,3,2,1,2,3,14,4,1,1,2,1,21,0,0,0,0,2,2,1
1956,.3,.51,11/3/2011,11/3/2011,1,22,6,5,4,11,4,2,1,22,2,6,10,6,2,6,10,6,2,3,21,1,1,9,2,4,2,0,4,1,5,6,1,4,9,2,93,1,1,0,0,2,4,1
1957,1.52,3.16,11/3/2011,11/3/2011,3,3,2,6,5,2,6,2,1,3,1,2,2,3,0,1,4,2,1,1,28,2,1,11,3,2,1,1,3,1,13,1,1,3,6,1,62,0,0,1,0,2,1,1
1959,.24,.41,11/3/2011,11/3/2011,1,4,7,2,4,3,4,2,1,4,5,6,10,7,5,7,10,7,4,3,39,3,2,12,4,4,1,1,5,1,16,1,1,2,3,1,33,0,1,2,0,2,1,1
1960,.63,1.31,11/3/2011,11/3/2011,2,5,2,7,2,1,3,1,2,5,2,2,4,2,2,2,4,2,2,2,20,1,1,11,3,2,1,1,3,1,18,5,1,3,5,1,52,0,0,0,0,3,1,1
1961,2.05,.8,11/3/2011,11/4/2011,1,14,1,1,4,1,2,2,1,14,2,5,5,5,3,4,4,4,4,1,42,3,2,11,3,1,2,1,7,1,10,6,1,4,9,2,93,0,0,0,2,5,1,1
1962,3.84,1.5,11/4/2011,11/4/2011,4,8,1,3,4,11,6,2,1,8,0,3,6,5,0,0,0,0,4,4,57,5,3,9,2,1,1,1,1,2,3,5,1,4,8,2,86,0,0,0,0,1,6,0
1963,2.24,.88,11/4/2011,11/4/2011,2,6,1,7,3,3,4,2,1,6,4,6,8,6,4,8,8,7,5,1,41,3,2,11,3,1,1,1,4,1,16,1,1,1,1,1,14,0,0,1,1,2,1,1
1964,.63,1.31,11/4/2011,11/4/2011,2,3,2,7,4,1,4,1,2,3,5,8,8,5,4,8,10,4,4,4,36,3,2,9,2,2,1,1,1,3,3,5,1,2,3,2,35,0,0,0,0,1,6,0
1965,.07,.38,11/4/2011,11/4/2011,1,11,4,5,2,7,3,2,1,11,4,6,6,4,5,4,4,5,3,3,73,6,4,14,4,3,1,1,1,3,7,3,1,3,7,2,74,0,0,0,0,1,5,1
1966,.71,1.47,11/4/2011,11/4/2011,2,5,2,7,6,1,2,1,2,5,0,1,10,1,0,0,0,0,3,3,25,2,1,8,1,2,1,0,6,1,11,5,1,3,6,1,64,0,0,0,1,5,3,0
1967,1.15,1.95,11/4/2011,11/4/2011,2,22,6,5,4,3,5,2,1,22,2,6,10,8,4,6,10,8,3,3,33,2,2,10,3,4,2,1,3,1,9,5,1,1,2,2,21,0,1,0,1,1,1,1
1968,1.32,2.25,11/4/2011,11/4/2011,2,8,1,6,5,3,2,2,1,8,0,3,4,4,0,4,4,3,3,1,43,3,2,10,3,4,1,0,2,2,14,1,1,4,9,1,93,0,0,0,0,2,1,1
1969,.26,.45,11/4/2011,11/4/2011,0,3,3,4,-1,-1, ,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,1,1,2,1,4,1,1,1,1,12,2,1,2,3,1,33,0,0,0,0,1,7,1
1970,.97,.38,11/4/2011,11/4/2011,4,20,1,1,6,2,2,1,2,20,1,6,6,7,1,6,6,6,4,1,59,5,3,10,3,1,2,1,2,1,19,1,1,2,4,1,47,0,0,0,0,2,5,1
1971,.08,.17,11/4/2011,11/4/2011,16,22,2,3,5,11,4,1,2,22,0,2,4,7,1,3,2,0,2,1,20,1,1,4,1,2,2,0,5,1,1,5,1,3,7,2,74,0,0,0,0,5,4,1
1972,.04,.19,11/4/2011,11/4/2011,1,18,4,2,2,13, ,1,2,18,6,6,8,8,4,4,4,6,3,3,31,2,2,12,4,3,2,1,2,1,15,1,1,4,9,1,93,0,0,0,0,2,4,0
1973,.44,.75,11/4/2011,11/4/2011,1,9,1,6,4,3,2,1,2,9,4,1,10,6,5,5,5,5,3,3,53,4,3,3,1,4,1,1,6,1,4,1,1,2,3,1,33,0,0,1,3,2,1,1
1975,.13,.7,11/4/2011,11/4/2011,25,9,4,3,6,13, ,1,2,9,3,7,5,5,7,7,7,7,4,2,58,5,3,13,4,3,1,1,3,3,17,1,1,1,2,1,21,0,0,1,0,2,1,1
1976,.66,1.12,11/4/2011,11/4/2011,1,1,1,6,2,5,6,2,1,1,8,2,6,2,4,4,4,2,3,2,36,3,2,8,1,4,1,1,4,2,16,1,1,2,3,1,33,1,0,1,0,2,4,1
1977,.2,1.06,11/4/2011,11/4/2011,1,23,4,1,6,1,1,1,2,23,1,3,8,4,2,4,8,3,2,1,27,2,1,12,4,3,2,0,2,3,10,1,1,2,3,2,35,0,0,0,0,2,1,1
1978,.15,.78,11/4/2011,11/4/2011,1,10,4,7,2,3,4,1,2,10,4,6,8,4,0,2,4,2,2,1,48,4,3,13,4,3,1,1,2,1,19,6,1,4,9,1,93,0,0,0,0,2,1,1
1979,.3,.5,11/4/2011,11/4/2011,4,23,7,6,4,1,2,1,2,23,2,4,4,6,1,3,4,5,4,3,34,2,2,12,4,4,2,1,3,1,10,1,1,3,7,2,74,0,0,1,0,2,1,0
1980,.29,.5,11/4/2011,11/4/2011,1,1,1,7,3,3,5,1,2,1,4,8,4,8,4,8,4,8,2,5,38,3,2,12,4,4,1,1,8,3,13,1,1,1,2,2,21,0,2,0,2,4,1,1
1981,.52,.89,11/4/2011,11/4/2011,4,8,1,5,4,1,5,2,1,8,3,4,9,6,3,2,5,6,4,3,47,4,3,9,2,4,1,1,6,1,13,1,0,3,7,1,74,0,0,2,1,3,1,1
1982,.29,1.49,11/4/2011,11/4/2011,2,5,4,6,3,3,2,2,1,5,2,3,9,5,2,4,10,4,2,4,55,5,3,12,4,3,1,1,1,3,10,5,1,4,9,1,93,0,0,0,0,1,1,1
1983,.19,.41,11/4/2011,11/4/2011,3,21,2,6,6,1,1,1,2,21,9,2,8,4,0,6,10,10,1,1,62,5,4,8,1,2,2,1,3,2,6,1,1,3,7,1,74,0,0,0,0,3,1,0
1984,.77,1.31,11/4/2011,11/4/2011,1,23,1,3,4,3,5,1,2,23,5,6,5,6,5,5,6,6,1,1,50,4,3,9,2,4,2,1,4,1,13,1,1,4,8,1,85,0,0,0,0,4,7,1
1985,4.65,1.82,11/4/2011,11/4/2011,1,14,1,7,4,3,2,2,1,14,4,4,6,4,3,6,6,4,3,3,61,5,4,9,2,1,2,1,2,1,16,1,1,2,3,1,33,0,0,0,0,2,4,1
1986,.48,.82,11/4/2011,11/4/2011,0,6,1,3,6,3,4,2,1,6,0,3,4,1,1,4,4,0,3,3,40,3,2,9,2,4,1,1,6,1,14,1,1,2,3,1,33,0,0,4,0,2,1,1
1987,.25,.42,11/4/2011,11/4/2011,1,15,1,7,2,13, ,1,2,15,4,4,8,6,4,4,8,6,3,1,32,2,2,13,4,4,2,1,2,1,16,1,1,3,5,1,59,0,0,0,0,2,1,1
1988,.36,.62,11/4/2011,11/4/2011,2,21,7,3,4,11,2,1,2,21,5,5,6,5,5,4,5,4,3,3,48,4,3,9,2,4,2,1,2,1,13,1,1,4,8,1,86,0,0,0,0,2,1,0
1989,.18,.94,11/4/2011,11/4/2011,31,16,4,3,4,7,1,1,2,16,3,4,4,4,4,4,6,4,5,1,70,6,4,13,4,3,2,1,1,3,10,5,1,1,2,2,22,0,0,0,0,1,3,1
1990,1.52,2.58,11/4/2011,11/4/2011,2,6,6,5,4,3,6,2,1,6,2,4,8,4,2,4,8,4,4,1,55,5,3,14,4,4,1,1,2,1,13,5,1,3,7,1,74,0,0,0,1,1,1,0
1991,.3,.5,11/4/2011,11/4/2011,1,1,1,7,2,13, ,1,2,1,4,7,7,8,4,7,6,6,3,3,46,4,3,10,3,4,1,1,2,1,15,6,1,4,8,1,82,0,0,0,0,2,1,1
1992,2.17,.85,11/4/2011,11/4/2011,3,5,1,6,5,1,1,1,2,5,4,6,6,6,4,5,8,5,4,3,74,6,4,9,2,1,1,1,2,1,12,1,1,3,5,1,57,0,0,0,0,2,7,1
1993,.14,.73,11/4/2011,11/4/2011,0,18,4,6,4,13, ,1,2,18,4,5,6,6,4,5,6,5,4,3,43,3,2,10,3,3,2,1,4,1,16,1,1,4,9,1,95,0,0,1,1,2,1,1
1994,.05,.28,11/4/2011,11/4/2011,1,17,4,5,2,13, ,1,2,17,2,4,6,4,5,5,8,6,3,3,36,3,2,13,4,3,2,1,2,1,15,6,1,4,9,1,93,0,0,0,0,2,1,1
1995,.22,1.16,11/4/2011,11/4/2011,0,3,4,5,3,1,2,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,3,2,14,4,3,1,1,3,3,12,1,1,4,9,2,93,1,0,0,0,2,1,1
1996,.54,.91,11/4/2011,11/4/2011,1,8,6,3,3,3,5,1,2,8,4,4,7,6,4,4,5,5,4,3,20,1,1,7,1,4,1,0,4,1,10,5,1,4,8,2,86,0,0,1,0,3,3,1
1997,3.43,1.34,11/4/2011,11/4/2011,1,6,1,6,3,13, ,1,2,6,4,6,6,4,4,6,6,4,4,3,38,3,2,11,3,1,1,1,1,1,11,5,1,4,9,1,93,0,0,0,0,1,1,1
1998,.09,.2,11/4/2011,11/4/2011,4,12,2,7,4,1,4,1,2,12,8,8,8,8,7,7,7,7,2,3,51,4,3,9,2,2,1,0,1,3,6,3,1,3,7,2,74,0,0,0,0,1,1,1
2000,.5,1.03,11/4/2011,11/4/2011,1,1,2,6,1,6,4,1,2,1,5,8,10,5,1,1,9,2,2,5,45,4,3,10,3,2,1,0,4,3,7,5,1,4,9,2,93,1,0,0,0,3,4,0
2001,2.15,3.66,11/4/2011,11/4/2011,2,23,7,2,6,3,5,1,2,23,6,6,10,6,6,7,8,8,4,4,53,4,3,7,1,4,2,1,3,1,12,1,1,4,9,1,93,0,0,0,0,3,1,1
2002,.1,.21,11/4/2011,11/4/2011,2,5,2,7,2,2,4,2,1,5,2,4,4,6,2,4,6,4,4,2,41,3,2,12,4,2,1,0,2,1,10,5,1,3,5,1,56,0,0,0,0,2,1,0
2003,.11,.19,11/4/2011,11/4/2011,2,2,1,2,4,3,1,2,1,2,4,4,6,2,4,2,4,2,4,4,67,6,4,14,4,4,1,1,2,1,19,1,1,3,7,1,74,0,0,0,0,2,1,1
2004,.17,.36,11/4/2011,11/4/2011,1,13,2,7,2,3,2,2,1,13,2,6,8,6,2,6,4,8,2,2,60,5,4,10,3,2,2,1,2,3,12,1,1,2,3,1,33,0,0,0,0,2,1,0
2005,.17,.28,11/4/2011,11/4/2011,4,15,7,6,2,3,5,1,2,15,5,6,6,4,4,6,5,4,3,3,26,2,1,9,2,4,2,0,2,1,14,1,1,3,7,1,74,0,0,0,0,2,1,1
2006,.25,.53,11/4/2011,11/4/2011,1,21,2,7,4,13, ,2,1,21,4,5,5,5,4,3,5,5,3,1,41,3,2,9,2,2,2,1,2,2,13,3,1,1,2,1,23,0,0,1,0,1,1,0
2007,.97,2.02,11/4/2011,11/4/2011,3,23,2,6,4,1,1,1,2,23,6,6,6,6,2,6,6,6,4,4,71,6,4,9,2,2,2,1,1,4,5,2,1,3,5,1,59,0,0,0,0,1,5,0
2008,1.46,.57,11/4/2011,11/4/2011,3,3,1,5,2,13, ,2,1,3,2,5,8,5,2,5,8,5,3,3,46,4,3,5,1,1,1,0,4,1,12,5,1,3,5,1,52,0,0,0,1,3,6,0
2009,.4,.68,11/4/2011,11/4/2011,23,22,7,6,2,11,1,2,1,22,3,3,4,4,4,4,4,4,2,2,35,3,2,12,4,4,2,0,2,3,11,5,1,1,2,2,22,0,0,0,0,2,1,0
2010,3.96,1.55,11/4/2011,11/4/2011,1,9,1,1,4,1,2,1,2,9,4,6,8,6,6,6,8,8,3,1,33,2,2,8,1,1,1,1,4,1,18,1,1,3,5,1,59,0,0,1,1,2,1,1
2011,.65,1.36,11/4/2011,11/4/2011,1,3,2,6,3,1,6,1,2,3,7,8,7,6,8,5,7,6,2,1,19,1,1,9,2,2,1,0,4,1,3,5,1,2,3,1,34,0,0,0,1,3,4,0
2012,.17,.36,11/4/2011,11/4/2011,1,14,2,7,4,1,3,2,1,14,7,4,8,8,7,-1,8,8,5,3,42,3,2,10,3,2,2,1,4,3,13,6,1,3,5,2,52,0,0,2,0,2,1,1
2013,2.21,3.76,11/4/2011,11/4/2011,7,13,6,6,5,11,2,1,2,13,4,4,6,4,6,4,9,8,3,2,29,2,1,9,2,4,2,1,3,3,6,1,1,3,5,2,58,0,0,1,0,2,1,1
2014,1.1,1.87,11/4/2011,11/4/2011,1,2,6,3,5,1,5,1,2,2,0,2,3,2,1,2,4,2,4,4,48,4,3,12,4,4,1,1,2,1,13,1,1,3,5,1,57,0,0,0,0,2,5,1
2015,1.23,2.1,11/4/2011,11/4/2011,4,10,1,6,4,12,6,1,2,10,2,4,5,2,4,2,6,3,3,2,26,2,1,10,3,4,1,0,2,1,12,3,1,4,9,1,92,0,0,0,0,2,1,1
2016,.73,1.53,11/4/2011,11/4/2011,1,4,2,7,4,2,2,2,1,4,5,5,5,5,6,6,6,6,3,3,34,2,2,10,3,2,1,1,1,4,7,5,0,3,5,1,57,0,0,0,0,1,2,0
2017,.62,1.06,11/4/2011,11/4/2011,1,21,7,3,6,3,3,1,2,21,4,4,4,4,4,4,4,4,3,3,22,1,1,9,2,4,2,1,3,3,4,5,1,1,2,1,22,0,0,0,0,3,2,1
2018,1.66,.65,11/4/2011,11/4/2011,2,17,1,1,6,2,2,2,1,17,2,3,6,2,2,2,6,4,3,1,41,3,2,11,3,1,2,1,3,1,11,3,1,2,4,1,41,0,0,0,1,2,1,1
2019,2.37,.93,11/4/2011,11/4/2011,1,21,1,3,4,2,5,2,1,21,4,4,6,5,4,5,6,4,2,2,36,3,2,10,3,1,2,0,5,1,12,1,1,4,9,1,91,0,0,1,1,3,1,1
2020,.4,.83,11/4/2011,11/4/2011,6,7,2,4,4,13, ,1,2,7,6,9,7,8,6,8,9,7,2,2,40,3,2,9,2,2,1,1,3,1,15,1,1,3,5,1,52,0,0,0,1,2,5,1
2021,.5,1.04,11/4/2011,11/4/2011,3,16,2,6,4,11,2,1,2,16,9,6,10,10,8,9,10,10,5,5,61,5,4,5,1,2,2,1,2,2,3,6,1,3,7,2,72,0,0,0,0,2,6,0
2022,1.18,2.01,11/4/2011,11/4/2011,9,11,7,7,4,3,2,2,1,11,2,10,10,6,4,10,10,6,2,2,45,4,3,11,3,4,1,1,3,3,10,1,1,4,8,2,86,0,1,0,0,2,6,1
2023,.73,1.53,11/4/2011,11/6/2011,3082,14,2,7,4,1,1,2,1,14,6,9,10,10,2,1,1,10,3,3,61,5,4,7,1,2,2,0,1,3,2,5,1,3,5,2,52,0,0,0,0,1,5,0
2024,.44,.91,11/4/2011,11/4/2011,1,12,2,7,2,3,4,1,2,12,4,6,8,5,5,6,6,6,3,3,29,2,1,9,2,2,1,0,3,1,16,5,1,4,9,1,91,0,0,0,0,3,6,1
2026,.22,1.16,11/4/2011,11/4/2011,1,15,4,3,4,13, ,2,1,15,4,2,7,2,1,1,6,2,1,1,25,2,1,12,4,3,2,1,2,3,8,1,1,3,6,2,64,0,0,0,0,2,1,1
2027,.73,1.51,11/4/2011,11/4/2011,6,1,2,6,3,3,5,2,1,1,4,6,8,4,4,4,8,6,2,4,34,2,2,13,4,2,1,1,1,3,13,1,1,3,5,2,59,0,0,0,0,1,1,1
2028,1.04,2.15,11/4/2011,11/4/2011,5,7,2,7,6,9,1,1,2,7,4,5,6,5,2,6,7,6,2,2,51,4,3,9,2,2,1,1,2,3,4,1,1,3,7,2,74,0,0,0,0,2,1,0
2029,.11,.19,11/4/2011,11/4/2011,3,23,1,6,4,2,5,2,1,23,2,1,8,2,3,1,8,2,4,2,41,3,2,13,4,4,2,1,4,1,17,1,1,1,1,1,16,0,0,2,0,2,4,1
2030,.3,.52,11/4/2011,11/4/2011,2,7,1,1,6,3,2,1,2,7,7,7,9,9,6,8,9,8,2,3,57,5,3,10,3,4,1,1,3,1,18,3,1,4,9,1,93,0,0,0,0,3,1,1
2031,.3,1.58,11/4/2011,11/4/2011,2,5,4,6,4,8,4,2,1,5,7,7,8,7,7,7,7,8,3,3,49,4,3,11,3,3,1,1,3,1,7,1,1,3,7,1,74,0,0,1,0,2,4,1
2032,1.12,2.34,11/4/2011,11/4/2011,2,14,2,6,4,3,3,2,1,14,4,2,5,3,4,2,6,2,2,3,62,5,4,9,2,2,2,1,2,1,12,1,0,3,5,1,54,0,0,0,0,2,1,0
2033,.18,.38,11/4/2011,11/4/2011,2,11,2,7,4,1,4,1,2,11,5,5,5,5,5,5,5,5,3,3,34,2,2,10,3,2,1,1,3,1,10,1,1,3,5,2,54,0,0,0,0,3,1,0
2034,.34,.71,11/4/2011,11/4/2011,0,1,2,5,4,1,5,1,2,1,0,0,0,0,0,0,0,0,1,1,41,3,2,1,1,2,1,0,1,2,3,4,1,1,2,2,21,0,0,0,0,1,7,0
2035,.65,1.11,11/4/2011,11/4/2011,3,10,1,6,4,3,2,2,1,10,2,4,6,5,2,4,6,5,4,1,70,6,4,11,3,4,1,1,2,1,13,1,1,4,9,1,93,0,0,0,0,2,5,1
2036,.2,.35,11/5/2011,11/13/2011,11897,18,1,2,4,3,2,2,1,18,1,4,4,4,2,6,6,6,4,3,30,2,2,9,2,4,2,0,3,3,10,5,1,3,7,1,72,0,0,0,0,3,4,1
2037,.14,.74,11/5/2011,11/5/2011,2,5,4,5,4,7,4,1,2,5,5,6,6,7,5,5,6,6,2,3,42,3,2,14,4,3,1,1,4,3,15,1,1,3,5,2,58,0,0,0,2,2,1,1
2038,.77,1.61,11/5/2011,11/5/2011,2,18,2,7,4,1,6,1,2,18,9,10,10,10,9,10,10,10,1,3,57,5,3,9,2,2,2,1,1,2,10,6,1,2,3,1,31,0,0,0,0,1,1,0
2039,1.21,2.05,11/5/2011,11/5/2011,1,11,6,5,2,3,5,1,2,11,4,4,4,7,7,7,7,6,4,5,41,3,2,10,3,4,1,1,5,1,12,1,1,4,8,2,88,0,1,2,0,2,1,1
2040,.72,1.5,11/5/2011,11/5/2011,10,23,2,7,4,1,4,2,1,23,0,4,10,4,1,4,10,4,4,4,23,1,1,10,3,2,2,1,6,1,16,6,1,2,4,1,43,0,0,0,0,6,1,1
2041,.11,.19,11/5/2011,11/5/2011,2,11,1,7,4,11,6,1,2,11,4,8,6,8,4,4,4,4,4,3,60,5,4,10,3,4,1,1,3,1,13,1,1,4,9,1,93,0,0,0,0,3,5,1
2042,.6,1.25,11/5/2011,11/5/2011,10,5,2,7,1,1,2,2,1,5,6,3,7,5,8,6,7,4,2,2,33,2,2,7,1,2,1,0,2,1,6,6,1,2,4,2,43,0,0,0,0,2,2,0
2043,.53,1.1,11/5/2011,11/5/2011,3,8,2,5,4,6,-1,1,2,8,4,6,6,5,3,4,5,5,4,3,56,5,3,10,3,2,1,1,1,3,4,3,1,3,7,2,74,0,0,0,0,1,6,0
2044,.64,1.08,11/5/2011,11/5/2011,1128,8,7,5,3,3,5,1,2,8,2,4,4,4,4,4,4,4,3,3,23,1,1,9,2,4,1,0,3,1,8,5,1,4,9,1,93,0,0,0,0,3,3,0
2045,.7,1.19,11/5/2011,11/5/2011,2,8,7,5,5,3,5,2,1,8,6,4,10,5,6,4,10,2,4,4,48,4,3,3,1,4,1,1,4,1,12,1,1,4,8,1,88,0,0,0,1,3,1,1
2046,.23,.39,11/5/2011,11/5/2011,0,4,1,3,5,3,2,1,2,4,2,1,4,5,1,1,5,4,4,1,72,6,4,4,1,4,1,1,4,1,11,2,1,4,9,1,93,0,0,0,1,3,5,1
